track_id,title,artist_id,album,duration_ms,genre,tags,tempo,energy,danceability,acousticness,valence,instrumentalness,loudness,speechiness,liveness,explicit,release_year,play_count
T008680,Carl's Think,A0101,Customer-focused modular custo,409618,Folk,"60s,2000s,classic",92.876076,0.7840377,0.24342684,0.19964933,0.07607242,0.12282631,-21.799217,0.07231072,0.0641102,False,1973,5300
T008681,The Feel,A0488,Persevering web-enabled budget,306489,Hip-Hop,"drums,2020s,psychedelic",155.83083,0.8163361,0.82988495,0.5048581,0.7203414,0.03429955,-15.86583,0.032606017,0.096271314,False,1965,4900
T008682,Deborah's After,A0622,Fully-configurable didactic co,155569,Reggae,"dance,90s,winter,2020s",188.33923,0.40931648,0.43237653,0.108903915,0.5672362,0.04435921,-13.799435,0.38141897,0.059128184,True,1987,100
T008683,The Series,A0692,Polarized well-modulated open ,373800,R&B,"night,female-vocal,latin,2000s",90.21176,0.11223841,0.7983611,0.2377341,0.54572254,0.06280774,-11.294697,0.1156881,0.3245123,False,1974,200
T008684,Each of Possible,A0192,Synergistic real-time customer,361011,Electronic,"90s,underground",161.05907,0.6524453,0.2561199,0.1767861,0.19649228,0.019352151,-24.826643,0.17118433,0.023877932,False,2006,200
T008685,Bad Apply,A0095,Progressive content-based adap,126933,Electronic,"house,folk-rock,drums",172.11867,0.25421914,0.57569367,0.31207833,0.3891034,0.16891792,-10.702512,0.0656339,0.34560084,False,1969,200
T008686,Sing Soon,A0625,User-centric uniform implement,331636,Reggae,"trance,70s,60s,road-trip",148.62321,0.26633015,0.73848736,0.01167053,0.45351857,0.11607471,-24.79186,0.13170505,0.30407527,False,1996,100
T008687,Become Paper,A0200,Self-enabling value-added prod,248167,Blues,"study,2010s,solo,morning",105.57248,0.33804336,0.47296315,0.08961687,0.20226021,0.028400509,-8.295834,0.11870302,0.27791125,False,1994,100
T008688,Face-to-face dynamic hub,A0029,User-centric stable support,322288,Reggae,"house,trance,energetic",93.5862,0.71844906,0.52415526,0.2683592,0.39479807,0.08368626,-16.811802,0.15861638,0.15639839,False,2008,100
T008689,Source Deep,A0660,Face-to-face context-sensitive,393094,Latin,"workout,2000s,guitar,house",170.20006,0.36937803,0.6818286,0.32899928,0.39728656,0.037632294,-0.29610676,0.0998009,0.400118,False,1986,3000
T008690,Nothing of President,A0403,Focused incremental budgetary ,102270,Ambient,"morning,funk,60s,spoken-word",105.62766,0.6161147,0.3172526,0.40063423,0.52262235,0.30511737,-25.328438,0.0609974,0.101596944,False,1968,800
T008691,Gregory's College,A0265,Ergonomic explicit intranet,180572,Hip-Hop,"a-cappella,noise,drums,trap,bass",172.84186,0.9599025,0.5006294,0.49931553,0.38201255,0.015853006,-19.509432,0.17049094,0.13500659,False,1981,1800
T008692,Fire Think,A0012,Streamlined high-level extrane,150566,Hip-Hop,"funk,european,upbeat",177.69716,0.113530055,0.5799845,0.41794103,0.12702511,0.07738903,-7.0845013,0.014309255,0.075653076,False,1973,23600
T008693,Persistent background array,A0033,Fully-configurable intangible ,303900,Electronic,"2000s,melancholic,psychedelic,dance",181.81766,0.74795085,0.32907793,0.041184958,0.81681037,0.12851474,-12.580432,0.0074772853,0.4685303,True,1962,100
T008694,Stefanie's Doctor,A0635,Streamlined 24/7 hierarchy,97885,Latin,"soul,winter,remix,party",174.34409,0.5929834,0.75567853,0.6049406,0.83994395,0.3848832,-25.09256,0.024003083,0.414189,False,2023,500
T008695,Idea Together,A0388,Multi-tiered explicit neural-n,372535,Jazz,"post-rock,latin",186.0474,0.40260735,0.7920024,0.32928956,0.35146165,0.20230141,-23.834698,0.123075634,0.39913008,False,1978,200
T008696,Accept of Run,A0113,Re-engineered local array,389760,Rock,"psychedelic,spoken-word,choir,70s,soul,road-trip",190.18208,0.07906521,0.8037863,0.11317439,0.08535749,0.031800155,-9.692383,0.1188058,0.16745985,True,2000,200
T008697,Any of Kind,A0289,Customizable 24hour function,197189,Pop,"piano,art-rock,live,soul,a-cappella",129.11208,0.09647495,0.7195869,0.029468063,0.23695864,0.29136863,-8.196434,0.06439221,0.20741722,True,1985,400
T008698,The Against,A0130,Intuitive multi-tasking defini,123181,Electronic,"live,trap,african,melancholic,bass",100.78151,0.37546122,0.59122723,0.43480667,0.7728497,0.15938121,-20.824589,0.0002669433,0.20244312,False,2024,94500
T008699,Progressive client-server Local Area Net,A0082,Persistent exuding service-des,130969,Metal,"instrumental,guitar,classic,energetic",86.47484,0.31460568,0.16846164,0.48081863,0.5368202,0.029274605,-18.040154,0.030007886,0.29146177,False,1973,400
T008700,Pre-emptive stable alliance,A0220,Triple-buffered analyzing pric,214201,Folk,"choir,2010s,american,art-rock,spoken-word",114.75289,0.22478181,0.47517177,0.599737,0.3587559,0.561587,-17.683207,0.19236442,0.37096784,False,1971,100
T008701,Inverse impactful focus group,A0439,Intuitive full-range paradigm,231726,Electronic,"piano,female-vocal,neo-soul",95.4504,0.46964717,0.20501882,0.06271896,0.74262124,0.09502085,-28.083672,0.058729995,0.2453069,False,1976,300
T008702,Instead Bring,A0162,Reduced zero administration co,343859,R&B,"british,80s,progressive,house,love,study",177.89526,0.48109022,0.7206169,0.3914364,0.6139463,0.24422804,-17.251411,0.06005224,0.24884051,False,1978,100
T008703,Synergized value-added instruction set,A0278,De-engineered reciprocal open ,196014,Jazz,"group,heartbreak",177.78697,0.33369097,0.7436337,0.28045905,0.45798895,0.09162915,-27.021841,0.046913464,0.012932915,False,2018,15500
T008704,Then of Though,A0379,Implemented web-enabled orches,106366,Classical,"rainy-day,piano,live,guitar,mainstream",121.98409,0.23842745,0.94319856,0.37586752,0.61459863,0.35578814,-6.5758877,0.14329174,0.06721646,False,2004,3500
T008705,Centralized methodical Internet solution,A0333,Persistent stable archive,287620,Folk,"classic,noise,mainstream,party,road-trip,drone",173.21825,0.9371886,0.33393145,0.36143592,0.2622248,0.05125349,-2.2968974,0.1261803,0.047131747,False,2012,2300
T008706,De-engineered hybrid forecast,A0095,Synergistic 24hour product,97356,Electronic,"synth,remix,underground",149.73422,0.6055506,0.48334938,0.09665081,0.7066754,0.057540134,-10.662216,0.0981225,0.09175671,False,1962,800
T008707,The Discover,A0035,Vision-oriented fault-tolerant,377950,R&B,"study,folk-rock,groove",140.42818,0.50539297,0.7304991,0.21505362,0.30080935,0.03527234,-23.358303,0.2679136,0.073852964,False,2011,100
T008708,Triple-buffered multi-tasking structure,A0033,Enhanced 5thgeneration neural-,298061,Electronic,"80s,underground,electric,studio,funk",173.53731,0.8048538,0.3448187,0.35185313,0.4783795,0.31969774,-14.618478,0.06354571,0.2146374,False,1974,7600
T008709,Sheila's Action,A0284,Public-key 3rdgeneration datab,405576,Jazz,"psychedelic,british",172.72284,0.85055506,0.62781864,0.0828494,0.56831455,0.07151006,-29.17438,0.20639348,0.46523175,False,1994,300
T008710,The Administration,A0578,Compatible scalable solution,156792,Reggae,"modern,80s,solo,bass,workout",171.94449,0.36735597,0.72830445,0.15187886,0.45530358,0.31002086,-22.538902,0.14008063,0.029089183,False,1976,300
T008711,Page of Gas,A0097,Right-sized actuating protocol,298640,Metal,"2000s,art-rock,african,spoken-word",136.37402,0.51783013,0.77396244,0.538006,0.3522943,0.050485034,-13.083688,0.19222137,0.41145667,True,1998,600
T008712,Focused maximized conglomeration,A0631,Innovative stable complexity,368051,Indie,"chill,group,live,love",104.89932,0.23214678,0.676122,0.48136678,0.35410666,0.15363795,-14.658316,0.019852787,0.04961004,False,2022,100
T008713,Decision of Experience,A0576,Cloned tangible success,160955,Rock,"2020s,workout,progressive,energetic",116.44324,0.6154576,0.087089695,0.5172342,0.54633087,0.04086477,-11.003145,0.13182688,0.17368668,True,1991,300
T008714,Optimized background intranet,A0005,Synergistic hybrid matrix,301561,Ambient,"noise,african,2000s,british",155.34093,0.3766346,0.5262704,0.785569,0.5415581,0.014080677,-9.75406,0.015572131,0.03177703,False,2007,100
T008715,Optimized stable circuit,A0025,Self-enabling transitional mid,256784,Ambient,"love,party,fast,morning,live",187.43388,0.8869803,0.49195877,0.037243605,0.54820096,0.16375628,-20.902534,0.0038576054,0.049587067,False,2017,100
T008716,Tough Dog,A0150,Compatible 3rdgeneration middl,122033,Hip-Hop,"studio,vocals,synth,folk-rock,choir,group",161.17387,0.84689105,0.30307132,0.17892738,0.4891273,0.07012158,-25.783241,0.041791577,0.48978502,False,2011,600
T008717,The Report,A0048,Universal heuristic matrices,270996,Electronic,"american,african,studio,duo",170.75,0.35028094,0.39524856,0.12760945,0.686525,0.10604208,-1.8134861,0.039467707,0.03082404,True,2021,200
T008718,Daniel's Trip,A0428,Reactive contextually-based ad,122229,Pop,"solo,european,drums,instrumental,remix,underground",100.87574,0.14442076,0.9837754,0.38740134,0.48424727,0.28158042,-5.9918647,0.030211061,0.48267618,False,1992,700
T008719,Olivia's Stop,A0035,Cross-group neutral knowledgeb,131256,R&B,"summer,study,group,trap",121.355835,0.39119512,0.40147308,0.8059792,0.52359265,0.2573217,-26.2454,0.06582058,0.42145193,False,2020,4700
T008720,Item of Building,A0643,Profit-focused exuding hierarc,192227,Pop,"cover,spoken-word,trance,piano,vocals",164.56218,0.70977294,0.87201786,0.6099177,0.7080221,0.036505453,-17.66256,0.01771531,0.22905879,False,1992,100
T008721,Actually of Question,A0390,Synchronized executive instruc,209080,Reggae,"fast,choir,art-rock,summer,dance",181.91539,0.73259914,0.8454357,0.08804789,0.91276824,0.250321,-7.725867,0.181413,0.014281041,False,1981,3100
T008722,Write Structure,A0587,Optimized bottom-line emulatio,221646,Jazz,"soul,remix,road-trip,ambient,slow",131.71068,0.110043205,0.5708599,0.122591496,0.6899463,0.26745036,-26.79461,0.25785115,0.0189794,False,1984,1300
T008723,Christina's Fear,A0603,Self-enabling tertiary service,100180,Rock,"80s,studio,choir,group,night,love",62.557823,0.5112465,0.80505645,0.25556123,0.9004123,0.18342082,-9.172704,0.104986444,0.040605243,False,2012,200
T008724,Seem Better,A0403,Realigned uniform analyzer,243055,Ambient,"fast,upbeat,neo-soul,progressive,group",183.99788,0.1951932,0.6494822,0.23116647,0.33143187,0.24633777,-22.582653,0.09865961,0.11276488,False,1966,500
T008725,Tammie's Firm,A0744,Digitized responsive adapter,263766,Classical,"lo-fi,duo,morning,chill,folk-rock,art-rock",73.61001,0.29135543,0.8674173,0.338156,0.582444,0.27872962,-3.9032824,0.05603741,0.3564808,False,1997,500
T008726,Certain of Wrong,A0790,Assimilated next generation al,94216,Classical,"classic,synth",134.15627,0.38448882,0.56067806,0.642049,0.27219576,0.4454429,-22.178461,0.018191034,0.31555322,False,1997,100
T008727,The Decision,A0289,Cross-group full-range Local A,167117,Pop,"folk-rock,slow,european,party",127.096085,0.37973025,0.57207566,0.6404441,0.6521749,0.026239572,-24.77805,0.08890199,0.06280861,False,1983,100
T008728,Senior of Bit,A0093,Virtual cohesive matrix,374419,Country,"modern,night,winter,remix",194.69402,0.19252391,0.35025603,0.83201045,0.8952392,0.27707148,-12.996137,0.12014234,0.35362938,True,1978,500000
T008729,Networked grid-enabled focus group,A0291,Ergonomic executive focus grou,278265,Hip-Hop,"trap,studio",77.467064,0.1001583,0.34038514,0.23448856,0.6520064,0.36649808,-25.432468,0.07610494,0.34696704,True,1985,100
T008730,Horizontal bifurcated synergy,A0174,Right-sized multimedia model,207641,Classical,"noise,instrumental",152.98332,0.229551,0.7500761,0.07953142,0.40092802,0.4433906,-5.7745442,0.00484055,0.47275412,False,1980,200
T008731,The Debate,A0427,Function-based regional migrat,381165,Jazz,"a-cappella,melancholic,electric,live,art-rock,american",103.540565,0.4764255,0.91106075,0.26751837,0.4661123,0.0480945,-2.9934213,0.108023144,0.04168991,True,1972,100
T008732,Persevering context-sensitive Local Area,A0306,Organized dedicated database,371012,Metal,"piano,60s,lo-fi",120.76456,0.39462912,0.67496324,0.5803724,0.57673675,0.42728025,-22.09765,0.02914057,0.55109733,False,1967,400
T008733,The Many,A0381,Mandatory system-worthy budget,325599,Ambient,"african,spoken-word,fast,house",118.30016,0.5785159,0.90582746,0.27999684,0.7280932,0.18311591,-11.015112,0.092477605,0.3556551,False,1962,100
T008734,Reason of Want,A0611,Adaptive homogeneous portal,340324,Folk,"folk-rock,choir,2020s,art-rock,cover,drone",108.793816,0.6707639,0.25290847,0.47574598,0.743325,0.22830333,-27.845728,0.021041429,0.07976377,True,1993,500
T008735,Important Necessary,A0217,Customizable bandwidth-monitor,254663,Classical,"night,house,psychedelic,workout,synth,choir",183.21852,0.5588017,0.24461155,0.19772713,0.9653843,0.059411585,-27.867514,0.11272872,0.02817087,False,2023,200
T008736,Multi-lateral mission-critical instructi,A0433,Integrated maximized matrix,405269,Rock,"road-trip,modern,party,experimental,art-rock",160.99594,0.7779108,0.29944703,0.42754287,0.820642,0.4695298,-1.0678298,0.33292428,0.32428128,False,2019,700
T008737,Wall of Why,A0271,Visionary local forecast,384277,Electronic,"duo,ambient,party,fast,love,modern",185.85214,0.5619995,0.69258463,0.65888894,0.52701706,0.510123,-13.694277,0.1598308,0.022136454,False,2021,500
T008738,Soldier of Almost,A0630,Multi-tiered analyzing workfor,201496,Classical,"winter,2010s,solo,cover",173.27261,0.30517983,0.62989783,0.5039294,0.5338042,0.155188,-10.458606,0.11798028,0.048967786,False,1976,100
T008739,Knowledge Town,A0519,Down-sized zero tolerance encr,293045,R&B,"studio,art-rock,morning,party,funk,dance",118.34161,0.6881978,0.9438511,0.50875807,0.19882871,0.08701645,-5.4347677,0.46627545,0.17458588,True,1985,100
T008740,The Room,A0011,Optimized dedicated solution,412115,R&B,"classic,groove,drill,modern,guitar",68.62808,0.062436584,0.2754126,0.32967037,0.20102443,0.05054655,-10.7506485,0.028760357,0.14639302,True,2015,500
T008741,Detail of Street,A0532,Realigned logistical ability,263505,Classical,"piano,vocals,mainstream",101.83601,0.5383124,0.099616125,0.042493474,0.2140825,0.42854252,-7.4036636,0.038869534,0.28445065,False,2008,100
T008742,Enter of Pm,A0133,Multi-tiered bifurcated info-m,115336,Blues,"art-rock,cover,summer,road-trip,drill,80s",108.398384,0.8149506,0.3417636,0.12427782,0.42847592,0.10523813,-16.992268,0.13363445,0.07065193,False,1975,600
T008743,The Final,A0585,Universal stable benchmark,411072,Rock,"2010s,vocals,studio,lo-fi,house",74.26906,0.22973852,0.40630555,0.43502745,0.18202876,0.12922156,-0.7227116,0.13686329,0.036672946,False,1970,800
T008744,Couple of Price,A0457,Fundamental cohesive strategy,241794,Jazz,"fast,70s,rainy-day,electric,live,upbeat",81.58224,0.6077514,0.70045704,0.5382835,0.1459671,0.5345204,-4.375452,0.10630569,0.30233994,False,1982,100
T008745,Theresa's Tell,A0320,Switchable explicit workforce,168540,Latin,"ambient,american",63.21987,0.13357286,0.95706266,0.24600086,0.84169286,0.2525865,-29.103579,0.03251069,0.14434303,False,2024,100
T008746,Fall Up,A0562,Function-based exuding synergy,122475,Latin,"electric,live,a-cappella",121.40805,0.45019463,0.71596617,0.6527265,0.8900678,0.5982113,-27.10733,0.03858758,0.112340726,False,1973,2400
T008747,Later Table,A0685,Adaptive solution-oriented har,180578,Blues,"60s,upbeat",83.75342,0.43947163,0.3009766,0.7686012,0.4406448,0.07686329,-3.2834384,0.01147365,0.09419779,False,2022,1500
T008748,Available Material,A0624,Team-oriented full-range defin,297368,Blues,"heartbreak,mainstream",98.0054,0.10647611,0.56978995,0.45891473,0.7727819,0.082351774,-5.977015,0.34407157,0.12036282,False,1973,1400
T008749,Generation Toward,A0436,User-centric motivating capabi,256794,Jazz,"2000s,art-rock,guitar,british,male-vocal,vocals",127.29916,0.475589,0.86899376,0.47263646,0.21988726,0.3167617,-21.25669,0.06559552,0.31768256,False,1997,100
T008750,Grow of Black,A0582,Organic client-driven leverage,409545,R&B,"african,piano,vocals,summer,folk-rock,melancholic",82.96908,0.7269066,0.508327,0.9070931,0.7333038,0.0051676775,-0.63428384,0.07815796,0.075912856,True,1982,100
T008751,Much Oil,A0328,Organized homogeneous service-,401068,Country,"party,live,psychedelic,experimental,european",69.16355,0.6553666,0.09030756,0.62364674,0.32720584,0.18512595,-24.099583,0.030700397,0.0074357362,False,1995,600
T008752,Organic 3rdgeneration array,A0633,Total neutral infrastructure,94461,Hip-Hop,"drone,trap,acoustic",167.21031,0.4687757,0.8185505,0.16819458,0.73347366,0.07409973,-18.422567,0.0126608405,0.035163585,False,1978,13500
T008753,Mary's Miss,A0662,Visionary bottom-line frame,213532,Jazz,"studio,love,dance,rainy-day,drums",183.95381,0.1518022,0.9174276,0.107478335,0.37167987,0.027548445,-7.448743,2.7004586e-05,0.28639555,True,1993,100
T008754,The President,A0102,Robust dedicated time-frame,241900,Hip-Hop,"choir,study,cover,slow,rainy-day",107.26815,0.16505119,0.4339267,0.19867498,0.66043556,0.12994778,-25.004961,0.31218892,0.1433837,False,2020,100
T008755,Seamless non-volatile core,A0186,Total multi-state knowledgebas,246027,Metal,"fast,drill",124.76037,0.45851666,0.29633376,0.24973318,0.25665227,0.06153226,-22.65481,0.030854343,0.30878302,False,1979,300
T008756,The Consider,A0215,Upgradable contextually-based ,209957,Reggae,"heartbreak,70s,instrumental,group,drums,road-trip",100.35014,0.8275495,0.8831416,0.26728263,0.74353147,0.29574838,-23.109705,0.013263721,0.04989606,False,1991,100
T008757,Firm of Save,A0131,Customizable static hardware,107223,Classical,"80s,folk-rock,instrumental,ambient",124.67476,0.7294927,0.8008619,0.45516863,0.8546912,0.4165657,-14.8498955,0.08940574,0.2515289,False,2005,100
T008758,Enterprise-wide 6thgeneration concept,A0314,Secured contextually-based kno,97958,Classical,"synth,experimental,group,art-rock",72.454636,0.84703594,0.33518434,0.15683702,0.6076311,0.065698475,-26.679523,0.05955065,0.045371406,False,1979,100
T008759,The Few,A0150,Self-enabling 4thgeneration pa,311193,Hip-Hop,"instrumental,study,live",124.32894,0.5414665,0.5545617,0.025662811,0.26784036,0.40299,-15.928511,0.10362039,0.04518225,False,1971,1100
T008760,Opportunity of Discuss,A0480,Stand-alone intangible leverag,308104,Ambient,"study,heartbreak,experimental,a-cappella",124.593704,0.46633637,0.88715,0.40728715,0.71561897,0.09494894,-17.615211,0.11294278,0.100059636,False,2015,17200
T008761,The Light,A0075,Organic didactic installation,113995,Ambient,"upbeat,underground,techno,study,70s,drone",102.98824,0.5551138,0.14711776,0.31357723,0.03958018,0.13613904,-18.196997,0.029832406,0.013902701,False,1998,200
T008762,Foot Example,A0214,Pre-emptive content-based open,279795,Folk,"party,spoken-word,funk,trap,bass",181.52226,0.26543126,0.25440392,0.67664963,0.14582577,0.42524877,-5.216956,0.023032116,0.023235776,False,1962,100
T008763,Visionary encompassing archive,A0538,Cloned zero tolerance capacity,225097,Electronic,"drone,noise,trance,drums",118.81556,0.6685127,0.58885777,0.22582862,0.33154535,0.096788734,-29.643433,0.14267321,0.34492895,True,1968,100
T008764,Specific of Model,A0317,Grass-roots maximized model,200832,Metal,"love,energetic,fast",80.76723,0.9470655,0.93884504,0.02286535,0.3136383,0.29401013,-28.894493,0.042486645,0.1767863,False,1990,200
T008765,Down-sized directional flexibility,A0335,Function-based zero-defect kno,131412,Reggae,"90s,choir",165.07762,0.22656175,0.5103318,0.5239502,0.68196696,0.15510851,-29.589008,0.3066408,0.032545924,False,2014,100
T008766,Monitored interactive time-frame,A0639,Configurable bottom-line matri,410343,Jazz,"duo,underground,noise,studio,heartbreak,drone",80.49205,0.3712983,0.76629055,0.09501281,0.88147783,0.1992998,-28.992798,0.14855883,0.08631789,False,1981,100
T008767,Government Style,A0785,Profit-focused static throughp,331296,Latin,"80s,party,american,melancholic,trance,european",71.952065,0.11472071,0.5225137,0.033517055,0.89080393,0.31118098,-14.898112,0.0067721778,0.13910148,True,1964,100
T008768,James's Than,A0454,Virtual empowering model,95489,Blues,"a-cappella,drone,techno,cover,instrumental",111.640114,0.16292413,0.124669075,0.6329071,0.35878682,0.20847957,-0.20114908,0.026717579,0.28109622,False,1978,100
T008769,Networked object-oriented extranet,A0062,Cloned grid-enabled extranet,95709,Classical,"british,heartbreak",171.62296,0.49877474,0.91791254,0.16953988,0.85519385,0.028139602,-5.307065,0.055741563,0.2596745,False,2003,300
T008770,Shane's Sort,A0077,Object-based scalable capabili,269987,Country,"british,road-trip,synth",193.18503,0.26188424,0.87210757,0.3712938,0.37879694,0.31446803,-4.0658884,0.040624484,0.033199973,False,1978,9300
T008771,Activity of Company,A0771,Optional didactic collaboratio,193650,Pop,"african,ambient,fast",152.11874,0.34511182,0.47821203,0.39930344,0.38416773,0.12955368,-23.930044,0.053264204,0.09369462,False,2003,100
T008772,Multi-channeled explicit throughput,A0546,Adaptive scalable definition,318688,Electronic,"choir,70s,2000s,chill,heartbreak,drums",185.30696,0.8905345,0.95480645,0.20414093,0.5574942,0.21178637,-20.856213,0.04197182,0.03127126,False,2008,300
T008773,Amanda's Skill,A0605,Down-sized interactive extrane,209561,Ambient,"soul,duo,spoken-word",139.61179,0.54008675,0.7689633,0.031892274,0.6691817,0.055785168,-19.24987,0.20947564,0.054817762,True,2004,100
T008774,Down of Human,A0544,Multi-layered 24/7 model,293326,Rock,"trap,groove,drill,slow,energetic",86.6465,0.86534923,0.6331074,0.16992696,0.46292922,0.10393492,-11.628529,0.10874567,0.12816669,False,1973,700
T008775,The Thousand,A0140,Networked systematic capabilit,359765,Indie,"house,upbeat,trap,party,spoken-word,rainy-day",139.11154,0.90819776,0.5669748,0.18913789,0.37666503,0.035798278,-17.624857,0.02582277,0.12308535,False,1972,100
T008776,Sort Certain,A0354,Customizable fresh-thinking em,233169,Rock,"workout,drill,psychedelic,group,party,love",163.09413,0.38716915,0.62111074,0.11141515,0.4474664,0.09079501,-1.8135148,0.14500949,0.08768561,True,1998,200
T008777,Kid Operation,A0639,Configurable bottom-line matri,152579,Jazz,"90s,electric,study,british,psychedelic,funk",70.486374,0.4501205,0.6459974,0.09408294,0.5930641,0.06283612,-6.0133257,0.07838676,0.060446564,False,1973,2100
T008778,Out of Analysis,A0694,Face-to-face 4thgeneration emu,329518,Latin,"european,duo,progressive,90s,rainy-day,vocals",118.76826,0.7270433,0.65033823,0.3609907,0.15987305,0.14677621,-19.276215,0.0057765627,0.21809134,False,1995,1100
T008779,Grass-roots system-worthy Local Area Net,A0186,Enhanced logistical capability,325011,Metal,"psychedelic,heartbreak,european,latin",71.79275,0.6507157,0.9924199,0.016988333,0.45300847,0.07443623,-0.49096775,0.09148753,0.30241627,False,1985,100
T008780,Gerald's Name,A0480,Mandatory real-time structure,243171,Ambient,"60s,drone,live",115.53516,0.75774324,0.67454505,0.30301404,0.13378653,0.101216614,-1.2076722,0.13064253,0.0032539289,False,2011,200
T008781,Leader Similar,A0120,User-centric neutral product,267313,Latin,"winter,underground",138.77696,0.69327426,0.11670509,0.51301146,0.74559116,0.42664504,-2.9185307,0.039730735,0.17585419,False,2024,300
T008782,Seat Exactly,A0764,Multi-tiered encompassing stan,211271,Latin,"folk-rock,mainstream",160.47241,0.64557457,0.84439325,0.25543678,0.4465016,0.6893912,-28.257084,0.3912478,0.19252189,False,2018,500
T008783,Cloned solution-oriented access,A0198,De-engineered multi-tasking co,368468,Ambient,"drill,male-vocal,european,80s,classic,night",109.7564,0.20663872,0.6451722,0.22306138,0.684572,0.44643638,-7.4205623,0.4467718,0.10330977,True,1984,400
T008784,Tiffany's About,A0586,Cross-platform static concept,307605,Metal,"drums,fast",77.12482,0.39923334,0.40640572,0.35151684,0.49898514,0.2159071,-8.14995,0.30830497,0.21737057,False,2001,100
T008785,Physical of Group,A0184,Grass-roots hybrid definition,216078,Classical,"dance,trap,drone,drums,energetic",129.30586,0.39380997,0.84151316,0.5300492,0.69542974,0.018130576,-5.2045703,0.04622163,0.13507585,False,2017,1500
T008786,Focused motivating Graphical User Interf,A0495,Up-sized value-added functiona,175396,Classical,"underground,dance,energetic",78.09681,0.62673116,0.61590075,0.2730877,0.5381056,0.046846163,-5.2936316,0.16987877,0.19043362,True,1979,100
T008787,Process of Value,A0532,Realigned logistical ability,266361,Classical,"live,groove,funk,vocals,party,2010s",73.54387,0.60967284,0.41296655,0.39628723,0.6637161,0.1942969,-3.384937,0.23197174,0.07466275,False,2004,24500
T008788,Intuitive mission-critical support,A0266,Digitized maximized project,217035,Jazz,"piano,energetic",162.54184,0.44669944,0.24747743,0.29654312,0.39125803,0.13841665,-13.683912,0.309096,0.39271662,False,1975,200
T008789,Sherry's Contain,A0655,Triple-buffered logistical con,263761,Reggae,"synth,underground,fast",145.21059,0.62708706,0.8651956,0.45323816,0.30554366,0.16680545,-9.888798,0.088831075,0.1942269,False,1974,7900
T008790,The Benefit,A0715,Synergized solution-oriented c,380667,R&B,"latin,neo-soul,american",134.29005,0.24316181,0.46004328,0.8443105,0.42237568,0.30134016,-16.73941,0.08840032,0.61900365,True,1996,300
T008791,Include of She,A0684,Expanded national budgetary ma,266998,Folk,"european,rainy-day",83.475815,0.95853126,0.8212836,0.4053943,0.12208097,0.63317806,-2.7734213,0.117355555,0.2652645,False,2011,100
T008792,The Family,A0267,Inverse system-worthy projecti,200875,Latin,"a-cappella,acoustic,groove,soul,energetic",188.8503,0.8417672,0.72929585,0.8251769,0.4842055,0.01951439,-15.014796,0.25765568,0.09433874,False,2018,200
T008793,Easy of Full,A0598,Profit-focused reciprocal supp,211368,Jazz,"rainy-day,piano",180.45625,0.63260806,0.49351865,0.33777395,0.3351555,0.13651547,-4.5069823,0.12407618,0.13271631,False,2015,100
T008794,State Performance,A0447,Self-enabling discrete array,230539,Pop,"cover,vocals,classic,neo-soul,british,heartbreak",177.99347,0.53614587,0.9137604,0.052233182,0.7351162,0.013544795,-28.0705,0.107276954,0.024611685,False,2001,100
T008795,Carrie's Thing,A0475,Streamlined disintermediate In,361850,Electronic,"drums,folk-rock,funk,chill",69.13814,0.53333616,0.3446672,0.026436865,0.8275814,0.08275859,-24.953186,0.112548776,0.2786917,False,1998,100
T008796,Lauren's Party,A0378,Profit-focused full-range proj,350079,Blues,"british,party,modern,workout",70.11551,0.19349271,0.28325468,0.22875358,0.17606725,0.17442763,-9.710894,0.009328445,0.31684217,False,1972,100
T008797,The Statement,A0484,Exclusive cohesive portal,251472,Folk,"party,rainy-day,art-rock",125.9864,0.7576471,0.376697,0.055641893,0.6298159,0.21261032,-7.635095,0.13159573,0.10371768,False,1974,100
T008798,Face-to-face mission-critical monitoring,A0101,Customer-focused modular custo,115649,Folk,"house,british,road-trip,piano,guitar,trance",100.36199,0.8001575,0.6686677,0.29893002,0.36355817,0.52890074,-18.042704,0.03398923,0.03641386,False,1989,100
T008799,The Bank,A0325,Networked disintermediate prot,104653,Indie,"energetic,heartbreak",107.05577,0.8159494,0.6406464,0.09661354,0.21143532,0.047966022,-4.062683,0.20320955,0.18773973,True,1965,500
T008800,Everybody of Remember,A0137,Universal full-range alliance,110441,Latin,"2000s,instrumental,slow,2020s",159.35036,0.62428117,0.4442604,0.71454793,0.5368089,0.13457459,-3.0747557,0.159006,0.22648855,False,2000,1900
T008801,Late of Apply,A0223,Synergistic logistical standar,357007,Pop,"african,workout",190.95348,0.4453928,0.43663257,0.5484809,0.38509792,0.18517469,-29.395803,0.16380355,0.070715636,True,2013,100
T008802,Focus of Middle,A0095,Team-oriented grid-enabled fun,171752,Electronic,"80s,spoken-word,70s,summer,mainstream,electric",144.4514,0.8836565,0.819244,0.19804893,0.32087573,0.13667756,-23.120892,0.21594083,0.12214501,False,1996,300
T008803,Stand-alone scalable installation,A0164,Cross-group mission-critical p,293433,R&B,"progressive,workout,drone,slow",64.027504,0.7051849,0.5172926,0.1578833,0.5182888,0.040000714,-10.367665,0.1273071,0.18404362,False,1992,43300
