listen_id,user_id,track_id,listened_at,completed,source
L00046278,U0374,T007740,2022-01-26 09:48:50,True,api
L00046279,U0063,T004041,2022-03-21 22:55:44,False,app
L00046280,U0228,T006098,2023-08-30 02:19:24,True,app
L00046281,U0366,T008405,2022-04-29 12:49:12,True,app
L00046282,U0294,T000475,2023-03-03 22:48:08,True,app
L00046283,U0295,T007190,2023-02-15 21:48:49,True,web
L00046284,U0172,T003340,2022-05-06 14:46:35,True,web
L00046285,U0225,T009190,2024-11-13 07:54:00,True,api
L00046286,U0383,T001616,2024-09-24 07:07:37,True,app
L00046287,U0238,T006115,2024-09-03 08:41:04,True,app
L00046288,U0349,T007128,2023-06-06 11:27:59,False,app
L00046289,U0413,T001723,2022-05-06 13:01:29,True,app
L00046290,U0122,T008470,2024-08-21 04:12:26,True,app
L00046291,U0060,T004010,2024-09-27 14:42:58,False,web
L00046292,U0231,T000556,2022-10-10 13:22:06,False,app
L00046293,U0191,T006181,2024-02-20 14:31:20,True,app
L00046294,U0074,T000058,2022-12-09 17:03:10,True,api
L00046295,U0380,T009266,2024-07-17 22:00:15,False,api
L00046296,U0311,T004831,2024-12-14 16:22:42,True,widget
L00046297,U0328,T008480,2023-01-26 03:08:37,False,app
L00046298,U0354,T006379,2023-08-29 08:00:43,True,app
L00046299,U0217,T009266,2023-10-26 19:11:03,False,app
L00046300,U0255,T005062,2023-02-16 15:08:41,True,app
L00046301,U0112,T003230,2024-12-02 11:09:17,True,web
L00046302,U0365,T000946,2024-04-01 10:05:06,True,web
L00046303,U0473,T002497,2023-03-22 16:10:06,True,app
L00046304,U0436,T008905,2022-03-04 04:53:58,True,app
L00046305,U0203,T009743,2022-09-14 18:46:01,True,web
L00046306,U0024,T000571,2024-04-21 11:36:44,True,app
L00046307,U0438,T002554,2022-01-19 03:01:36,False,api
L00046308,U0287,T002056,2022-06-15 06:15:44,True,widget
L00046309,U0388,T004861,2023-05-21 21:13:39,True,app
L00046310,U0150,T004499,2022-01-22 11:19:49,True,web
L00046311,U0430,T009697,2022-08-25 15:09:42,True,app
L00046312,U0419,T003360,2024-12-24 07:26:32,True,app
L00046313,U0008,T005631,2024-11-11 01:45:45,True,app
L00046314,U0282,T007691,2022-08-09 16:34:03,False,api
L00046315,U0238,T000328,2023-04-18 15:17:16,True,app
L00046316,U0328,T007590,2024-09-10 19:32:07,True,widget
L00046317,U0129,T006491,2022-03-15 06:57:35,True,app
L00046318,U0048,T008946,2023-07-06 08:43:06,True,app
L00046319,U0137,T009471,2024-07-13 20:11:30,True,web
L00046320,U0262,T005361,2022-06-29 22:41:40,True,api
L00046321,U0134,T006807,2024-11-19 23:29:07,True,app
L00046322,U0232,T009817,2023-07-25 17:33:17,False,app
L00046323,U0194,T008057,2022-01-25 07:06:30,True,app
L00046324,U0347,T005516,2022-08-01 09:10:57,True,web
L00046325,U0205,T001723,2024-09-13 04:50:50,True,web
L00046326,U0072,T003424,2022-03-24 07:55:22,True,app
L00046327,U0317,T008480,2024-03-18 16:59:30,True,app
L00046328,U0106,T000946,2022-12-02 08:55:33,True,app
L00046329,U0150,T008607,2022-07-02 18:08:24,True,app
L00046330,U0353,T006093,2023-06-15 11:08:31,False,app
L00046331,U0136,T007787,2024-03-29 05:14:10,True,web
L00046332,U0030,T004010,2023-12-30 16:56:25,True,app
L00046333,U0180,T003089,2022-12-08 23:50:08,True,app
L00046334,U0193,T009555,2023-01-08 20:41:12,True,web
L00046335,U0343,T005605,2023-06-23 16:13:19,True,app
L00046336,U0354,T006478,2022-11-18 02:26:30,True,app
L00046337,U0000,T009180,2023-11-20 01:42:14,False,web
L00046338,U0378,T004594,2023-05-02 01:49:51,True,app
L00046339,U0373,T000946,2022-04-12 07:39:47,True,api
L00046340,U0086,T002428,2023-05-05 16:30:17,True,api
L00046341,U0169,T006034,2022-06-05 06:55:05,True,app
L00046342,U0383,T007155,2024-06-25 00:16:08,True,api
L00046343,U0288,T004809,2023-04-23 07:45:00,False,app
L00046344,U0169,T006115,2022-04-25 10:16:59,True,web
L00046345,U0380,T006473,2022-09-15 13:28:36,True,web
L00046346,U0315,T000590,2022-04-08 20:38:15,True,app
L00046347,U0255,T004594,2022-06-24 06:25:56,True,app
L00046348,U0003,T008480,2023-07-22 02:47:37,True,app
L00046349,U0323,T000725,2022-04-17 01:09:27,True,app
L00046350,U0089,T006430,2023-10-04 14:45:56,False,app
L00046351,U0459,T005229,2024-09-29 21:37:58,True,web
L00046352,U0094,T006701,2022-11-19 20:18:59,True,app
L00046353,U0014,T008728,2022-02-12 18:24:36,True,app
L00046354,U0188,T008649,2022-08-23 19:10:28,True,app
L00046355,U0174,T007888,2024-05-28 08:53:40,False,app
L00046356,U0176,T004231,2024-07-30 14:18:42,True,web
L00046357,U0463,T001872,2023-06-06 10:52:28,True,app
L00046358,U0137,T006701,2022-08-18 17:46:51,True,app
L00046359,U0418,T007058,2023-03-05 00:04:58,True,app
L00046360,U0081,T001724,2023-12-11 08:10:44,False,app
L00046361,U0308,T006939,2022-12-28 22:46:14,True,app
L00046362,U0065,T006939,2024-02-13 01:52:06,True,app
L00046363,U0114,T005062,2024-03-17 09:34:09,True,widget
L00046364,U0074,T008331,2023-10-01 04:15:10,True,app
L00046365,U0165,T008839,2023-07-30 15:26:16,False,app
L00046366,U0229,T001919,2023-03-14 16:51:11,True,app
L00046367,U0428,T001872,2023-06-11 17:27:31,True,web
L00046368,U0378,T001047,2024-06-19 21:12:34,True,web
L00046369,U0349,T009078,2022-06-13 20:07:42,True,app
L00046370,U0244,T001776,2023-04-23 13:42:04,False,web
L00046371,U0142,T005007,2023-01-21 21:48:41,False,app
L00046372,U0148,T001052,2022-04-08 00:38:26,False,app
L00046373,U0066,T005605,2022-02-28 11:21:00,True,app
L00046374,U0332,T004160,2022-01-09 18:10:25,True,widget
L00046375,U0390,T002354,2024-01-14 22:29:37,True,app
L00046376,U0273,T006473,2024-10-05 12:46:47,True,app
L00046377,U0288,T004575,2022-04-12 06:02:14,True,widget
L00046378,U0186,T004644,2024-06-24 12:58:57,True,web
L00046379,U0481,T009522,2022-10-23 10:18:40,True,app
L00046380,U0443,T003146,2024-08-22 12:33:45,True,web
L00046381,U0203,T009969,2022-02-10 02:26:04,True,app
L00046382,U0377,T008022,2022-10-06 21:07:06,True,web
L00046383,U0174,T001765,2023-04-16 12:48:37,True,app
L00046384,U0061,T003340,2022-10-20 02:11:43,True,api
L00046385,U0145,T003135,2024-12-02 20:35:20,False,app
L00046386,U0417,T006807,2023-10-12 16:41:26,True,app
L00046387,U0240,T002590,2023-02-06 16:06:43,True,app
L00046388,U0432,T002640,2024-09-08 16:14:30,True,app
L00046389,U0161,T006884,2024-11-26 10:52:50,False,web
L00046390,U0229,T007341,2024-09-02 11:10:34,False,app
L00046391,U0036,T006837,2024-03-18 21:10:27,True,api
L00046392,U0390,T004655,2022-12-22 19:42:08,True,api
L00046393,U0156,T006939,2024-03-31 03:13:28,True,app
L00046394,U0045,T005605,2024-08-06 22:25:26,False,web
L00046395,U0109,T008331,2023-04-25 14:14:29,True,app
L00046396,U0332,T006620,2023-03-01 12:37:10,True,app
L00046397,U0407,T005850,2024-06-15 06:56:51,True,app
L00046398,U0477,T006016,2022-07-17 01:48:35,True,web
L00046399,U0117,T002858,2024-11-05 17:30:33,True,web
L00046400,U0295,T005605,2022-06-18 12:42:17,False,app
L00046401,U0229,T009678,2024-03-07 01:32:17,False,app
L00046402,U0357,T009306,2023-10-01 15:43:44,True,app
L00046403,U0336,T001421,2022-05-12 00:20:30,True,web
L00046404,U0035,T003909,2022-03-23 20:06:42,True,api
L00046405,U0074,T002323,2022-10-18 14:21:08,True,app
L00046406,U0295,T007319,2023-09-07 07:44:57,True,web
L00046407,U0265,T005241,2023-09-16 21:12:15,True,web
L00046408,U0442,T008607,2022-01-23 21:10:54,True,app
L00046409,U0423,T001460,2023-08-30 18:40:34,True,app
L00046410,U0029,T006033,2022-09-07 01:08:22,True,app
L00046411,U0292,T004608,2023-03-06 03:59:28,True,web
L00046412,U0203,T005530,2024-08-28 14:28:17,True,app
L00046413,U0241,T007842,2024-02-23 13:25:10,True,app
L00046414,U0032,T008099,2024-09-17 20:31:42,True,web
L00046415,U0419,T000020,2024-01-12 03:16:22,True,app
L00046416,U0082,T008289,2024-01-26 03:57:46,True,web
L00046417,U0473,T009697,2024-08-25 11:10:04,True,app
L00046418,U0465,T007243,2022-04-15 03:01:27,True,web
L00046419,U0410,T002037,2023-04-29 21:02:49,True,app
L00046420,U0058,T002887,2024-09-23 09:13:01,True,app
L00046421,U0204,T001115,2023-10-11 02:31:09,True,widget
L00046422,U0011,T009863,2022-10-14 12:20:49,False,api
L00046423,U0305,T004041,2024-01-01 12:51:06,True,app
L00046424,U0432,T008841,2022-03-27 14:35:38,True,app
L00046425,U0263,T007283,2024-05-26 12:29:29,True,web
L00046426,U0011,T003360,2023-01-17 18:20:47,True,widget
L00046427,U0151,T002554,2023-03-23 14:58:41,True,web
L00046428,U0085,T004457,2022-06-26 22:11:27,True,web
L00046429,U0217,T003271,2022-09-26 18:35:21,True,web
L00046430,U0185,T005241,2024-02-12 20:42:55,True,web
L00046431,U0414,T000507,2022-03-17 22:50:24,True,api
L00046432,U0110,T006034,2022-12-22 22:40:12,True,app
L00046433,U0150,T008607,2024-10-21 13:23:10,True,web
L00046434,U0118,T002319,2023-10-17 08:13:44,True,app
L00046435,U0444,T003281,2024-11-30 07:23:09,True,api
L00046436,U0147,T008964,2024-11-23 08:15:17,True,web
L00046437,U0495,T006525,2022-05-17 19:12:16,False,app
L00046438,U0333,T000325,2023-04-30 03:53:55,True,api
L00046439,U0153,T004041,2024-11-14 21:31:49,False,app
L00046440,U0297,T001429,2022-12-10 17:02:17,True,app
L00046441,U0061,T002354,2022-01-03 17:24:03,True,app
L00046442,U0451,T007283,2023-10-12 20:28:32,True,api
L00046443,U0478,T001000,2023-04-01 14:52:10,True,web
L00046444,U0146,T003271,2023-11-01 12:04:58,False,app
L00046445,U0085,T001745,2023-04-03 21:50:50,True,widget
L00046446,U0214,T007283,2023-09-11 01:22:38,False,app
L00046447,U0385,T003756,2022-04-23 03:53:54,True,web
L00046448,U0313,T004608,2022-04-24 04:17:30,True,app
L00046449,U0019,T001553,2022-04-17 10:43:38,True,web
L00046450,U0004,T008905,2022-01-21 10:26:35,True,api
L00046451,U0117,T008405,2024-01-05 01:22:58,False,app
L00046452,U0377,T007590,2024-08-05 04:53:54,True,app
L00046453,U0130,T007949,2023-02-23 15:53:03,True,app
L00046454,U0447,T009976,2022-07-30 15:18:57,True,web
L00046455,U0148,T005017,2024-04-01 07:26:38,True,api
L00046456,U0446,T008405,2022-02-13 01:30:05,True,api
L00046457,U0459,T008480,2022-02-21 09:00:58,True,web
L00046458,U0363,T004595,2023-09-22 19:29:20,True,app
L00046459,U0087,T001872,2022-01-17 01:39:14,True,web
L00046460,U0035,T005399,2022-06-18 13:36:07,False,widget
L00046461,U0086,T007498,2022-11-04 14:44:29,True,app
L00046462,U0316,T006430,2024-11-15 15:13:40,False,app
L00046463,U0345,T006701,2023-06-30 00:15:05,True,app
L00046464,U0492,T001977,2024-01-22 11:01:12,True,app
L00046465,U0476,T001200,2022-12-26 03:41:52,True,app
L00046466,U0153,T003089,2024-12-27 09:05:32,True,app
L00046467,U0194,T005062,2024-09-07 19:43:37,True,web
L00046468,U0386,T002227,2024-06-13 17:30:03,True,web
L00046469,U0386,T002036,2022-10-31 22:32:55,True,app
L00046470,U0156,T009797,2022-12-16 03:01:32,True,api
L00046471,U0015,T007082,2022-06-08 16:56:51,True,app
L00046472,U0048,T003393,2024-01-22 16:10:49,True,app
L00046473,U0412,T001430,2024-04-19 23:55:18,True,widget
L00046474,U0174,T001731,2023-04-15 03:11:22,False,app
L00046475,U0361,T003909,2022-01-12 19:00:00,False,app
L00046476,U0400,T002147,2022-09-17 00:56:55,True,app
L00046477,U0448,T000461,2023-08-17 23:10:18,True,app
L00046478,U0246,T007775,2023-08-20 12:07:18,False,app
L00046479,U0318,T002554,2023-03-16 08:43:55,True,web
L00046480,U0097,T008333,2024-10-20 22:59:07,False,widget
L00046481,U0470,T009266,2022-05-03 04:30:06,False,app
L00046482,U0441,T004608,2022-01-10 13:33:29,True,app
L00046483,U0194,T002497,2022-12-31 05:16:32,True,app
L00046484,U0183,T006115,2024-10-07 09:13:18,False,app
L00046485,U0366,T009350,2024-11-17 01:10:06,True,app
L00046486,U0207,T007025,2022-10-05 21:45:35,True,app
L00046487,U0362,T001733,2023-08-12 21:14:30,True,app
L00046488,U0045,T007888,2022-04-04 04:49:19,True,app
L00046489,U0134,T005254,2023-02-03 20:49:57,False,widget
L00046490,U0390,T004499,2024-12-24 16:16:46,True,web
L00046491,U0460,T001955,2023-05-29 22:02:55,True,app
L00046492,U0013,T005040,2022-04-30 10:45:29,True,web
L00046493,U0389,T006901,2024-03-02 00:34:58,False,app
L00046494,U0034,T003657,2024-11-26 11:38:51,True,app
L00046495,U0433,T009371,2022-12-14 23:22:07,True,widget
L00046496,U0126,T001798,2023-10-22 01:30:29,False,app
L00046497,U0181,T000408,2023-12-31 19:50:44,False,web
L00046498,U0358,T004809,2024-07-25 08:39:40,False,web
L00046499,U0420,T001811,2024-11-05 00:27:03,True,web
L00046500,U0207,T006115,2023-11-26 09:45:47,True,app
L00046501,U0157,T004231,2024-02-19 17:50:23,False,web
L00046502,U0489,T004041,2022-02-07 08:47:42,False,app
L00046503,U0482,T004457,2022-12-07 19:55:33,True,app
L00046504,U0262,T001424,2024-04-11 21:00:20,True,app
L00046505,U0011,T002632,2024-10-15 07:25:38,True,app
L00046506,U0484,T004369,2024-03-14 12:19:20,False,app
L00046507,U0309,T007186,2022-12-13 12:12:07,True,app
L00046508,U0276,T008607,2022-07-07 16:43:32,True,app
L00046509,U0056,T002612,2023-10-15 20:36:01,True,web
L00046510,U0496,T001745,2022-04-08 16:43:09,False,api
L00046511,U0359,T003402,2024-04-21 03:39:32,False,widget
L00046512,U0108,T003424,2023-02-21 23:19:07,True,app
L00046513,U0181,T004457,2024-01-01 09:05:20,True,app
L00046514,U0171,T005850,2022-01-27 10:01:00,True,web
L00046515,U0435,T004160,2022-10-26 11:54:19,True,app
L00046516,U0237,T002497,2022-01-03 23:46:05,True,web
L00046517,U0436,T000946,2022-12-02 21:56:07,True,api
L00046518,U0343,T007741,2024-07-01 12:59:32,False,app
L00046519,U0184,T006901,2023-01-16 01:15:09,True,app
L00046520,U0202,T008289,2024-06-14 03:19:10,True,app
L00046521,U0404,T001990,2023-07-18 07:37:57,True,app
L00046522,U0249,T008253,2023-05-25 14:13:10,False,web
L00046523,U0340,T008867,2024-01-04 08:00:03,True,web
L00046524,U0061,T008099,2023-09-18 13:25:51,True,web
L00046525,U0213,T000571,2023-02-14 12:19:08,True,web
L00046526,U0288,T003316,2024-12-16 19:52:54,True,app
L00046527,U0171,T009522,2022-06-12 08:29:26,False,app
L00046528,U0423,T005013,2024-07-20 00:10:02,True,app
L00046529,U0105,T007283,2023-12-07 19:17:12,True,app
L00046530,U0424,T003089,2023-09-16 12:46:07,True,app
L00046531,U0031,T004369,2022-12-30 15:44:35,True,api
L00046532,U0213,T003733,2022-09-30 17:03:25,True,web
L00046533,U0258,T007707,2022-11-16 19:02:07,True,web
L00046534,U0126,T001731,2023-02-19 11:32:01,True,api
L00046535,U0270,T004499,2022-03-28 19:49:08,True,web
L00046536,U0450,T008607,2022-05-05 03:25:27,True,web
L00046537,U0222,T008379,2023-08-18 02:04:51,True,web
L00046538,U0269,T007842,2024-04-30 22:32:38,False,app
L00046539,U0475,T001234,2024-12-09 05:59:31,True,app
L00046540,U0461,T005516,2023-02-20 10:35:47,True,web
L00046541,U0006,T003204,2024-10-04 12:47:43,True,web
L00046542,U0363,T009671,2024-04-16 08:07:42,True,api
L00046543,U0425,T005493,2022-07-26 12:25:10,True,widget
L00046544,U0471,T008839,2022-09-22 11:40:51,True,app
L00046545,U0400,T001955,2023-05-24 07:32:19,True,app
L00046546,U0041,T007935,2022-07-12 07:16:06,False,widget
L00046547,U0379,T004041,2023-05-31 03:32:26,True,api
L00046548,U0422,T004608,2022-07-14 03:45:16,False,web
L00046549,U0262,T007888,2023-02-07 07:46:41,True,app
L00046550,U0010,T002037,2023-01-20 02:50:33,True,web
L00046551,U0095,T001765,2022-09-26 21:58:46,True,app
L00046552,U0137,T000655,2022-04-30 07:48:15,True,app
L00046553,U0431,T005040,2024-03-25 05:04:37,False,app
L00046554,U0062,T006525,2022-01-16 15:11:15,True,web
L00046555,U0372,T009180,2023-02-17 13:02:37,True,web
L00046556,U0089,T007283,2024-03-14 01:51:47,True,app
L00046557,U0416,T006016,2024-05-08 07:36:26,False,web
L00046558,U0005,T004809,2023-03-03 03:46:04,False,web
L00046559,U0117,T004457,2022-03-23 17:15:06,True,web
L00046560,U0050,T004252,2024-04-11 03:12:47,True,web
L00046561,U0277,T007775,2024-09-09 02:57:23,True,web
L00046562,U0390,T003360,2022-07-17 00:15:40,True,app
L00046563,U0207,T003135,2024-04-09 14:49:18,True,app
L00046564,U0266,T008728,2023-09-10 20:00:21,False,app
L00046565,U0319,T008434,2022-12-29 00:21:52,True,app
L00046566,U0227,T006884,2024-11-20 18:11:57,True,web
L00046567,U0376,T006176,2024-03-03 12:12:28,False,app
L00046568,U0141,T003402,2022-09-06 08:35:54,True,app
L00046569,U0086,T007256,2023-09-28 15:34:20,False,app
L00046570,U0093,T007529,2022-09-12 14:16:57,True,widget
L00046571,U0087,T004809,2022-10-26 04:57:02,True,app
L00046572,U0018,T003756,2024-03-07 02:56:32,True,app
L00046573,U0021,T001370,2023-01-22 15:31:32,True,app
L00046574,U0026,T005516,2022-11-30 08:02:54,True,web
L00046575,U0078,T004913,2023-09-15 20:15:07,True,api
L00046576,U0317,T006100,2022-09-19 07:02:32,True,app
L00046577,U0120,T000322,2023-07-05 11:27:06,True,app
L00046578,U0292,T006034,2022-06-12 17:10:00,True,web
L00046579,U0036,T007888,2022-08-31 10:38:02,True,app
L00046580,U0400,T005605,2022-12-10 14:11:12,False,app
L00046581,U0177,T004448,2024-07-20 22:31:17,False,web
L00046582,U0220,T009976,2022-11-20 03:28:35,True,web
L00046583,U0337,T005910,2024-10-28 07:48:16,True,api
L00046584,U0498,T007708,2022-10-24 22:59:48,True,app
L00046585,U0396,T002304,2024-01-11 12:45:35,True,widget
L00046586,U0200,T002036,2024-04-30 08:56:38,True,app
L00046587,U0172,T009078,2023-10-27 01:18:39,True,app
L00046588,U0169,T009180,2023-05-02 15:15:26,True,api
L00046589,U0041,T001460,2024-02-28 11:56:20,True,web
L00046590,U0168,T009471,2024-03-31 19:36:33,True,web
L00046591,U0379,T006802,2022-09-01 13:25:03,True,app
L00046592,U0138,T002998,2023-02-25 06:16:53,False,app
L00046593,U0195,T002270,2022-10-29 03:02:37,True,web
L00046594,U0034,T006173,2022-05-28 03:31:45,True,web
L00046595,U0125,T001078,2022-01-23 02:44:52,True,app
L00046596,U0034,T006673,2022-12-01 08:39:24,False,api
L00046597,U0235,T007888,2022-03-06 14:37:39,True,app
L00046598,U0148,T004814,2023-05-30 21:58:24,True,app
L00046599,U0484,T007913,2022-11-03 03:09:59,True,app
L00046600,U0294,T006430,2022-05-14 22:38:57,True,app
L00046601,U0186,T005516,2022-05-19 12:02:56,True,app
L00046602,U0268,T004178,2022-11-02 08:22:59,True,web
L00046603,U0479,T006173,2023-03-02 00:06:28,False,app
L00046604,U0090,T009671,2023-03-25 16:28:53,True,app
L00046605,U0126,T001335,2022-11-22 04:25:17,True,app
L00046606,U0272,T001798,2024-07-14 14:03:03,False,web
L00046607,U0052,T006310,2024-07-18 02:04:00,True,web
L00046608,U0259,T009790,2022-10-24 07:42:05,False,app
L00046609,U0078,T004793,2024-12-20 19:53:08,True,app
L00046610,U0432,T003909,2022-10-06 14:53:37,True,web
L00046611,U0386,T009470,2022-10-14 20:50:18,True,web
L00046612,U0024,T002640,2022-09-21 18:21:18,True,app
L00046613,U0268,T003243,2022-07-22 00:57:35,False,app
L00046614,U0104,T004134,2022-12-18 03:21:38,True,app
L00046615,U0290,T004913,2022-09-27 17:58:58,True,app
L00046616,U0272,T000684,2022-02-12 13:04:26,False,api
L00046617,U0483,T004010,2022-03-23 18:45:14,True,app
L00046618,U0088,T005521,2022-03-15 00:23:07,True,app
L00046619,U0252,T001430,2023-08-08 12:41:32,True,api
L00046620,U0482,T004499,2023-12-28 04:37:54,True,app
L00046621,U0058,T003089,2024-07-10 22:07:20,True,app
L00046622,U0126,T001272,2023-05-01 23:28:27,True,web
L00046623,U0359,T008970,2024-06-07 16:26:12,False,web
L00046624,U0054,T003393,2024-04-10 21:47:04,True,app
L00046625,U0103,T004655,2024-05-06 15:30:53,True,api
L00046626,U0478,T004956,2024-10-02 18:26:50,False,api
L00046627,U0290,T001781,2024-04-13 20:02:18,False,app
L00046628,U0028,T005361,2022-01-19 22:48:23,False,app
L00046629,U0427,T002428,2023-10-03 15:41:30,True,app
L00046630,U0261,T005804,2023-02-24 10:35:21,False,app
L00046631,U0238,T001335,2022-10-25 19:16:54,True,web
L00046632,U0496,T007590,2022-06-03 21:20:37,True,app
L00046633,U0157,T008333,2023-10-30 06:06:56,True,app
L00046634,U0189,T009697,2024-09-25 20:55:49,False,app
L00046635,U0287,T008787,2022-02-16 22:22:43,True,app
L00046636,U0120,T006310,2022-09-20 17:59:40,False,app
L00046637,U0063,T001723,2022-01-13 02:22:12,False,app
L00046638,U0069,T001000,2024-10-15 22:21:06,False,web
L00046639,U0153,T000926,2022-04-03 14:48:22,True,api
L00046640,U0039,T008022,2022-12-22 13:26:47,True,web
L00046641,U0252,T007204,2024-04-26 17:58:08,True,web
L00046642,U0496,T002304,2022-11-08 04:27:55,True,app
L00046643,U0127,T002369,2023-02-10 03:25:31,True,web
L00046644,U0020,T001052,2022-12-19 12:20:31,True,web
L00046645,U0019,T009671,2024-07-31 09:46:08,True,web
L00046646,U0083,T002497,2024-10-25 15:03:58,True,app
L00046647,U0292,T008198,2022-09-20 04:59:42,False,app
L00046648,U0235,T007218,2023-03-12 11:41:00,True,web
L00046649,U0200,T007740,2022-10-01 01:56:07,True,web
L00046650,U0377,T006067,2022-04-30 11:50:58,True,app
L00046651,U0195,T002211,2022-06-14 05:27:43,True,app
L00046652,U0308,T002270,2024-09-15 18:42:21,False,app
L00046653,U0498,T009215,2024-08-31 12:58:42,True,app
L00046654,U0084,T005229,2023-11-10 21:46:05,True,app
L00046655,U0055,T006430,2024-04-10 04:58:36,True,app
L00046656,U0108,T004978,2024-10-24 22:59:25,False,app
L00046657,U0077,T003281,2022-02-22 17:57:44,True,app
L00046658,U0414,T006592,2024-02-17 11:36:22,True,widget
L00046659,U0438,T008331,2024-05-04 04:08:16,True,app
L00046660,U0279,T002354,2023-07-10 20:30:01,False,api
L00046661,U0065,T001765,2024-05-17 07:35:36,True,app
L00046662,U0425,T000749,2022-09-01 16:25:12,True,api
L00046663,U0458,T008864,2022-03-30 17:58:30,False,web
L00046664,U0203,T006478,2022-10-18 21:38:28,False,web
L00046665,U0335,T006673,2022-05-05 03:02:13,True,app
L00046666,U0304,T000684,2024-10-04 11:16:20,True,api
L00046667,U0264,T003932,2024-01-04 01:15:55,True,web
L00046668,U0176,T000692,2022-06-11 19:00:35,True,web
L00046669,U0139,T006489,2022-08-12 17:58:39,True,app
L00046670,U0137,T003281,2022-02-28 15:30:00,True,app
L00046671,U0179,T009697,2022-01-11 13:00:26,True,web
L00046672,U0379,T006709,2024-02-26 10:39:12,True,app
L00046673,U0412,T001697,2024-10-10 18:32:54,True,web
L00046674,U0056,T001955,2024-02-08 06:38:27,True,app
L00046675,U0028,T001430,2022-04-02 12:03:01,True,app
L00046676,U0239,T002451,2022-04-02 11:00:07,True,api
L00046677,U0384,T009671,2023-12-02 21:34:51,False,app
L00046678,U0280,T009797,2022-07-03 08:47:50,True,api
L00046679,U0413,T002797,2022-03-20 20:37:53,True,app
L00046680,U0356,T002428,2022-08-03 12:02:21,False,web
L00046681,U0352,T002554,2024-03-15 05:55:01,True,web
L00046682,U0269,T004809,2024-01-08 06:26:30,True,app
L00046683,U0027,T004599,2023-11-17 15:46:49,False,web
L00046684,U0089,T004369,2022-11-16 22:35:47,True,api
L00046685,U0371,T000946,2022-12-15 02:23:29,True,api
L00046686,U0154,T002554,2022-11-15 00:08:30,True,app
L00046687,U0361,T004457,2024-10-20 19:58:26,True,web
L00046688,U0169,T002250,2023-06-03 04:05:52,True,app
L00046689,U0006,T006034,2022-11-07 20:26:50,True,web
L00046690,U0338,T001733,2023-09-01 02:09:25,True,api
L00046691,U0446,T003393,2023-11-28 15:30:23,True,app
L00046692,U0222,T007128,2022-05-20 05:43:31,True,app
L00046693,U0066,T005605,2022-02-07 23:00:37,True,api
L00046694,U0207,T008964,2022-12-26 00:15:48,True,web
L00046695,U0480,T002819,2023-10-13 03:24:15,True,app
L00046696,U0159,T000202,2024-07-05 09:11:58,False,widget
L00046697,U0035,T004809,2022-06-11 19:24:02,True,web
L00046698,U0383,T002304,2024-05-24 21:57:21,True,app
L00046699,U0119,T001430,2022-01-30 23:10:05,True,app
L00046700,U0018,T000328,2024-04-11 17:54:11,False,app
L00046701,U0345,T005530,2023-01-21 05:54:16,False,app
L00046702,U0169,T003756,2022-04-18 19:27:03,False,app
L00046703,U0068,T003204,2024-07-09 04:26:30,False,api
L00046704,U0026,T003733,2024-03-10 04:48:58,True,web
L00046705,U0092,T007155,2022-08-28 19:55:29,False,widget
L00046706,U0074,T002354,2023-12-28 09:52:25,True,app
L00046707,U0005,T004831,2022-07-22 05:54:20,True,app
L00046708,U0185,T009969,2024-10-15 06:07:39,True,app
L00046709,U0413,T000627,2023-08-05 07:11:44,True,app
L00046710,U0197,T006181,2024-11-07 02:01:57,True,app
L00046711,U0018,T006473,2023-09-15 19:24:00,True,web
L00046712,U0440,T004160,2023-05-14 00:11:13,True,app
L00046713,U0316,T007775,2023-10-11 08:15:23,False,widget
L00046714,U0482,T006430,2022-07-31 18:44:55,True,web
L00046715,U0291,T006673,2023-11-15 06:32:10,True,app
L00046716,U0238,T001498,2022-07-22 22:33:51,True,app
L00046717,U0255,T005139,2023-09-26 19:13:06,False,app
L00046718,U0003,T001798,2022-05-17 08:36:41,True,app
L00046719,U0187,T000946,2022-06-12 10:25:41,False,app
L00046720,U0220,T004178,2022-06-06 16:54:53,True,web
L00046721,U0149,T001115,2023-07-12 12:29:35,True,app
L00046722,U0418,T000047,2022-09-18 18:50:24,True,web
L00046723,U0478,T009671,2022-08-22 19:36:39,True,api
L00046724,U0239,T008480,2023-02-24 23:05:55,True,app
L00046725,U0392,T001977,2023-06-30 13:55:16,False,web
L00046726,U0111,T001731,2024-09-29 06:27:25,True,app
L00046727,U0461,T003281,2022-05-24 04:04:53,True,web
L00046728,U0351,T001272,2023-10-16 19:28:47,False,app
L00046729,U0366,T003277,2023-09-15 15:07:28,False,web
L00046730,U0297,T006592,2023-05-20 19:12:06,True,web
L00046731,U0414,T002369,2024-05-04 03:36:09,True,app
L00046732,U0267,T007374,2024-03-19 22:24:07,True,app
L00046733,U0482,T009078,2024-09-14 05:40:06,True,app
L00046734,U0331,T000571,2024-12-04 08:04:40,True,api
L00046735,U0226,T005055,2024-08-01 05:44:43,False,app
L00046736,U0104,T000897,2023-01-23 22:09:22,True,app
L00046737,U0453,T005215,2022-07-16 12:46:42,True,app
L00046738,U0028,T000571,2023-07-29 08:12:55,True,app
L00046739,U0021,T004727,2023-05-09 13:27:00,True,web
L00046740,U0015,T004178,2023-05-18 05:03:34,True,api
L00046741,U0053,T009395,2022-01-07 18:34:07,True,web
L00046742,U0123,T001955,2024-09-08 00:28:49,True,api
